29.77960301	2	0	1
27.0	2	1	0
28.0	2	1	0
26.92950034	2	0	1
45.3798768	1	0	1
23.0	1	1	0
26.0	2	1	0
33.0	2	1	0
23.53730322	1	0	1
36.0	2	1	0
22.0	2	1	0
59.74264203	2	0	1
46.59000684	2	0	1
56.8733744	1	0	1
28.0	1	1	0
29.0	2	1	0
26.0	1	1	0
41.32785763	1	0	1
25.0	2	1	0
44.88158795	2	0	1
80.80219028	1	0	1
69.28952772	2	0	1
27.0	1	1	0
30.0	2	1	0
34.0	2	1	0
26.0	1	1	0
32.0	2	1	0
58.28062971	2	0	1
22.0	1	1	0
26.0	2	1	0
60.7939767	1	0	1
23.69883641	1	0	1
30.14373717	1	0	1
25.0	1	1	0
62.45585216	2	0	1
33.0	1	1	0
54.4257358	2	0	1
22.0	1	1	0
29.0	1	1	0
31.0	1	1	0
28.0	1	1	0
31.0	2	1	0
25.0	1	1	0
26.0	2	1	0
33.0	2	1	0
30.0	1	1	0
26.0	2	1	0
30.0	2	1	0
29.0	2	1	0
69.28131417	1	0	1
33.51676934	2	0	1
30.0	1	1	0
33.0	1	1	0
27.0	1	1	0
58.71594798	1	0	1
36.47912389	2	0	1
26.0	1	1	0
31.0	1	1	0
22.0	1	1	0
23.0	1	1	0
26.0	1	1	0
22.0	1	1	0
29.0	1	1	0
26.0	2	1	0
27.0	1	1	0
22.0	1	1	0
31.0	2	1	0
31.0	1	1	0
24.0	1	1	0
35.0	1	1	0
38.27789185	1	0	1
29.0	2	1	0
34.0	2	1	0
83.45790554	1	0	1
25.0	2	1	0
31.0	1	1	0
36.67077344	1	0	1
23.0	1	1	0
28.0	2	1	0
25.53045859	1	0	1
27.0	2	1	0
30.0	1	1	0
27.0	1	1	0
25.0	2	1	0
26.0	1	1	0
29.0	1	1	0
55.8829569	1	0	1
34.0	1	1	0
70.33264887	2	0	1
57.21013005	2	0	1
31.0	2	1	0
33.91649555	1	0	1
52.30116359	2	0	1
34.0	2	1	0
32.0	2	1	0
32.0	2	1	0
32.0	2	1	0
53.56605065	2	0	1
27.1437372	2	0	1
63.67693361	1	0	1
46.16837782	2	0	1
22.0	1	1	0
34.0	2	1	0
33.0	2	1	0
28.0	2	1	0
30.0	1	1	0
27.0	2	1	0
76.78028747	2	0	1
23.0	2	1	0
27.0	2	1	0
30.0	2	1	0
82.18754278	1	0	1
29.0	1	1	0
33.0	2	1	0
24.62149213	2	0	1
33.0	2	1	0
33.0	1	1	0
30.0	2	1	0
30.0	1	1	0
30.0	2	1	0
26.0	2	1	0
39.2258727	1	0	1
34.0	2	1	0
26.0	2	1	0
29.0	2	1	0
45.3216975	1	0	1
27.0	1	1	0
24.0	1	1	0
30.0	1	1	0
26.39835729	2	0	1
46.89664613	1	0	1
26.0	1	1	0
59.50992471	1	0	1
70.51882272	1	0	1
26.87748118	1	0	1
30.0	2	1	0
41.51129363	2	0	1
31.0	2	1	0
32.0	2	1	0
36.0	2	1	0
78.20396988	2	0	1
25.0	2	1	0
39.3627652	1	0	1
26.0	1	1	0
27.0	1	1	0
26.0	1	1	0
68.26830938	1	0	1
32.0	1	1	0
31.0	2	1	0
31.0	2	1	0
53.8145106	2	0	1
34.0	1	1	0
22.0	2	1	0
41.30047912	1	0	1
63.18685832	1	0	1
29.0	2	1	0
70.14373717	2	0	1
63.83572895	2	0	1
23.0	2	1	0
37.94934976	1	0	1
25.18548939	1	0	1
34.0	1	1	0
26.0	1	1	0
67.81930185	2	0	1
36.0	2	1	0
22.0	1	1	0
30.0	2	1	0
27.0	1	1	0
24.0	1	1	0
27.0	1	1	0
45.29500342	1	0	1
35.0	2	1	0
37.205339	2	0	1
25.0	1	1	0
32.0	2	1	0
28.0	1	1	0
32.0	1	1	0
28.0	1	1	0
23.0	2	1	0
27.0	1	1	0
31.61670089	1	0	1
22.0	1	1	0
58.7816564	2	0	1
33.0	1	1	0
33.0	2	1	0
64.75017112	1	0	1
26.0	2	1	0
40.81314168	1	0	1
34.0	2	1	0
27.0	2	1	0
31.0	1	1	0
29.0	1	1	0
23.0	2	1	0
31.0	2	1	0
28.0	2	1	0
22.0	1	1	0
32.0	1	1	0
45.85900068	1	0	1
28.0	1	1	0
28.15879535	2	0	1
28.0	2	1	0
34.0	2	1	0
63.66324435	1	0	1
30.0	2	1	0
27.0	1	1	0
25.0	1	1	0
30.17659138	1	0	1
66.85831622	2	0	1
44.91991786	2	0	1
22.0	1	1	0
34.47775496	2	0	1
30.0	2	1	0
45.38809035	1	0	1
60.10130048	2	0	1
28.0	2	1	0
61.58795346	1	0	1
66.90759754	2	0	1
30.0	1	1	0
28.0	2	1	0
56.93908282	1	0	1
30.0	2	1	0
33.59342916	1	0	1
34.0	2	1	0
28.0	1	1	0
72.59411362	2	0	1
33.68651608	2	0	1
33.0	2	1	0
35.0	2	1	0
32.0	2	1	0
25.1848049	2	0	1
33.0	2	1	0
31.0	2	1	0
33.13347023	1	0	1
25.0	2	1	0
27.0	1	1	0
78.35728953	2	0	1
31.0	2	1	0
33.0	2	1	0
51.88227242	1	0	1
29.0	2	1	0
41.94934976	2	0	1
29.0	1	1	0
32.0	1	1	0
29.0	2	1	0
25.0	1	1	0
28.0	1	1	0
20.21355236	1	0	1
35.0	2	1	0
33.34976044	1	0	1
33.0	1	1	0
32.0	2	1	0
32.0	2	1	0
28.0	1	1	0
32.0	2	1	0
65.908282	2	0	1
63.40314853	2	0	1
26.0	2	1	0
31.0	2	1	0
30.0	2	1	0
27.0	2	1	0
25.0	1	1	0
43.16221766	1	0	1
29.0	2	1	0
30.0	2	1	0
31.0	2	1	0
63.86858316	1	0	1
44.87611225	2	0	1
30.0	2	1	0
53.67008898	2	0	1
33.0	2	1	0
32.0	2	1	0
62.24503765	2	0	1
25.0	1	1	0
31.0	2	1	0
68.50924025	1	0	1
29.0	1	1	0
25.0	1	1	0
60.91991786	2	0	1
41.9514031	2	0	1
32.0	2	1	0
30.0	1	1	0
32.0	1	1	0
28.0	1	1	0
30.0	2	1	0
29.0	1	1	0
25.0	2	1	0
26.75427789	2	0	1
33.0	1	1	0
29.0	1	1	0
27.0	1	1	0
30.0	1	1	0
63.86858316	1	0	1
33.0	1	1	0
28.0	1	1	0
57.86447639	1	0	1
65.33059548	1	0	1
33.0	2	1	0
32.70362765	2	0	1
25.0	1	1	0
23.0	1	1	0
20.1670089	1	0	1
31.95619439	2	0	1
80.16974675	2	0	1
26.0	2	1	0
30.698152	1	0	1
28.0	2	1	0
32.0	2	1	0
30.0	2	1	0
35.0	2	1	0
35.0	2	1	0
28.0	1	1	0
30.0	2	1	0
25.58247775	2	0	1
67.5544148	2	0	1
45.69746749	1	0	1
78.58453114	2	0	1
65.9514031	1	0	1
21.38261465	1	0	1
58.7255305	2	0	1
35.0	1	1	0
25.4072553	1	0	1
33.0	2	1	0
22.0	1	1	0
31.0	2	1	0
26.0	2	1	0
28.0	2	1	0
74.98973306	1	0	1
31.0	1	1	0
31.0	2	1	0
28.0	2	1	0
41.82067077	1	0	1
27.72621492	2	0	1
25.0	1	1	0
22.0	1	1	0
32.0	1	1	0
53.41273101	2	0	1
27.0	2	1	0
28.0	2	1	0
25.0	2	1	0
33.0	2	1	0
27.0	1	1	0
32.0	2	1	0
36.0	2	1	0
47.35386721	1	0	1
35.0	2	1	0
35.0	2	1	0
68.48459959	1	0	1
29.0	2	1	0
32.0	1	1	0
33.0	2	1	0
27.0	1	1	0
50.57357974	2	0	1
25.0	1	1	0
26.0	2	1	0
27.0	1	1	0
24.0	2	1	0
34.0	2	1	0
26.57905544	2	0	1
24.28473648	1	0	1
29.0	1	1	0
28.0	2	1	0
67.53456537	2	0	1
31.0	1	1	0
31.0	1	1	0
32.0	2	1	0
23.0	2	1	0
29.35797399	2	0	1
33.0	1	1	0
29.0	1	1	0
30.0	2	1	0
34.0	1	1	0
49.40451745	2	0	1
46.71047228	1	0	1
23.0	1	1	0
30.0	1	1	0
33.0	1	1	0
32.0	1	1	0
29.0	2	1	0
36.0	2	1	0
30.0	1	1	0
28.0	2	1	0
25.93839836	1	0	1
29.0	1	1	0
23.0	2	1	0
23.0	2	1	0
60.53935661	1	0	1
25.92744695	2	0	1
26.0	2	1	0
32.42436687	2	0	1
29.0	2	1	0
22.0	1	1	0
26.0	2	1	0
25.0	2	1	0
31.0	2	1	0
25.0	2	1	0
61.78507871	2	0	1
22.0	1	1	0
25.66187543	2	0	1
34.0	2	1	0
29.0	1	1	0
50.65023956	1	0	1
25.0	1	1	0
29.0	2	1	0
25.1848049	2	0	1
33.0	1	1	0
33.0	2	1	0
23.0	1	1	0
46.4312115	2	0	1
30.0	1	1	0
25.0	1	1	0
35.99178645	2	0	1
29.7303217	1	0	1
33.83162218	1	0	1
33.0	2	1	0
27.0	1	1	0
42.22039699	2	0	1
27.0	1	1	0
34.0	2	1	0
24.31211499	2	0	1
24.0	2	1	0
58.36824093	2	0	1
33.0	2	1	0
22.0	2	1	0
22.0	2	1	0
48.678987	1	0	1
31.0	2	1	0
24.273785	2	0	1
50.90212183	2	0	1
26.27241615	2	0	1
31.0	2	1	0
27.0	2	1	0
23.0	1	1	0
31.0	1	1	0
25.0	1	1	0
31.0	1	1	0
25.0	1	1	0
28.0	2	1	0
27.0	2	1	0
28.0	1	1	0
57.22108145	1	0	1
28.0	2	1	0
27.0	2	1	0
30.0	2	1	0
33.0	1	1	0
32.0	2	1	0
46.22039699	1	0	1
31.0	1	1	0
34.1232033	2	0	1
26.0	2	1	0
33.0	2	1	0
32.0	1	1	0
25.0	2	1	0
47.6913073	1	0	1
28.24366872	1	0	1
34.0	1	1	0
30.0	1	1	0
32.0	2	1	0
28.5065024	2	0	1
33.0	2	1	0
32.0	2	1	0
34.0	2	1	0
58.7926078	2	0	1
25.45106092	2	0	1
30.0	2	1	0
65.40999316	2	0	1
24.0	1	1	0
22.0	2	1	0
31.0	1	1	0
54.48596851	2	0	1
27.0	2	1	0
27.0	2	1	0
31.0	2	1	0
32.0	2	1	0
22.0	1	1	0
30.0	1	1	0
27.32648871	2	0	1
26.0	2	1	0
32.93634497	1	0	1
24.85420945	1	0	1
27.0	2	1	0
32.0	2	1	0
29.0	2	1	0
38.77344285	1	0	1
63.54004107	2	0	1
35.0	1	1	0
31.0	1	1	0
70.83641342	2	0	1
45.7522245	2	0	1
67.73990418	2	0	1
30.0	2	1	0
23.0	1	1	0
30.0	2	1	0
48.10130048	1	0	1
24.17522245	1	0	1
31.89596167	2	0	1
24.0	2	1	0
54.21492129	2	0	1
29.0	2	1	0
34.0	1	1	0
27.0	1	1	0
26.0	1	1	0
33.0	1	1	0
43.46064339	2	0	1
30.0	2	1	0
32.0	2	1	0
29.0	2	1	0
53.30595483	1	0	1
24.0	2	1	0
31.0	2	1	0
34.0	1	1	0
32.0	1	1	0
41.51950719	1	0	1
63.41683778	1	0	1
29.0	1	1	0
32.0	1	1	0
24.0	1	1	0
23.0	2	1	0
31.0	2	1	0
29.9240246	2	0	1
27.0	2	1	0
34.5612594	1	0	1
26.0	1	1	0
46.36550308	2	0	1
66.9486653	2	0	1
28.56125941	2	0	1
31.0	2	1	0
28.0	2	1	0
26.0	1	1	0
28.0	1	1	0
28.0	1	1	0
29.0	2	1	0
35.0	2	1	0
24.37508556	1	0	1
22.0	1	1	0
25.71389459	1	0	1
68.12320329	1	0	1
34.0	2	1	0
44.99110198	2	0	1
29.0	1	1	0
33.0	2	1	0
27.0	1	1	0
32.0	2	1	0
31.0	2	1	0
23.0	1	1	0
30.0	2	1	0
29.0	2	1	0
26.0	1	1	0
33.0	2	1	0
41.7522245	2	0	1
26.0	2	1	0
29.0	2	1	0
28.0	2	1	0
32.0	1	1	0
33.0	2	1	0
38.58726899	2	0	1
68.15058179	1	0	1
35.0	1	1	0
65.25941136	2	0	1
27.0	2	1	0
30.0	1	1	0
29.0	2	1	0
29.0	2	1	0
35.2258727	2	0	1
32.0	1	1	0
31.0	2	1	0
37.73305955	2	0	1
41.21560575	1	0	1
30.0	2	1	0
71.66324435	1	0	1
34.0	2	1	0
26.0	2	1	0
67.77275838	1	0	1
32.0	1	1	0
32.0	2	1	0
23.0	1	1	0
27.8281999	2	0	1
28.0	2	1	0
27.0	1	1	0
51.65776865	2	0	1
33.0	2	1	0
25.0	1	1	0
31.0	2	1	0
69.54688569	1	0	1
31.0	1	1	0
32.0	2	1	0
36.0	2	1	0
28.0	1	1	0
24.0	1	1	0
33.0	2	1	0
33.0	2	1	0
68.60232717	1	0	1
26.0	1	1	0
69.28952772	2	0	1
35.0	2	1	0
30.0	1	1	0
31.0	1	1	0
60.164271	2	0	1
22.0	1	1	0
58.83093771	2	0	1
72.9034908	2	0	1
27.0	1	1	0
27.0	2	1	0
27.0	1	1	0
73.53867214	2	0	1
23.0	2	1	0
33.0	2	1	0
35.0	2	1	0
36.0	1	1	0
31.0	1	1	0
25.0	1	1	0
35.0	2	1	0
23.0	2	1	0
26.52156057	2	0	1
59.89322382	2	0	1
25.0	2	1	0
33.0	2	1	0
22.0	1	1	0
69.27583847	1	0	1
78.7255305	1	0	1
33.0	2	1	0
52.49828884	1	0	1
33.0	2	1	0
31.0	1	1	0
33.0	1	1	0
26.0	2	1	0
35.0	1	1	0
59.342231	2	0	1
27.0	1	1	0
32.0	2	1	0
29.0	2	1	0
31.0	2	1	0
41.9028063	2	0	1
64.10403833	2	0	1
31.0	2	1	0
75.93702943	1	0	1
28.0	2	1	0
28.0	1	1	0
28.0	1	1	0
33.0	1	1	0
56.96372348	1	0	1
26.0	2	1	0
23.0	1	1	0
45.61533196	1	0	1
23.0	2	1	0
25.0	1	1	0
28.0	2	1	0
25.0	1	1	0
32.64339493	1	0	1
35.0	2	1	0
29.0	2	1	0
33.0	2	1	0
27.0	2	1	0
59.83572895	2	0	1
28.0	1	1	0
27.0	1	1	0
80.16974675	2	0	1
32.0	2	1	0
29.0	1	1	0
29.0	2	1	0
28.0	2	1	0
26.0	1	1	0
33.0	1	1	0
29.0	1	1	0
70.95140315	2	0	1
29.0	1	1	0
33.0	2	1	0
29.0	1	1	0
53.74948665	1	0	1
27.0	2	1	0
24.34223135	2	0	1
75.8275154	2	0	1
30.0	1	1	0
27.0	1	1	0
48.54757016	1	0	1
47.1437372	2	0	1
40.55578371	2	0	1
43.91786448	2	0	1
32.0	1	1	0
35.0	2	1	0
33.0	2	1	0
30.0	1	1	0
26.0	2	1	0
32.0	1	1	0
75.93702943	1	0	1
26.0	1	1	0
23.0	1	1	0
29.0	2	1	0
25.46475017	1	0	1
34.0	2	1	0
24.0	1	1	0
35.45516769	2	0	1
59.90691307	2	0	1
30.0	2	1	0
74.63655031	2	0	1
35.0	2	1	0
26.0	2	1	0
22.0	2	1	0
38.88569473	2	0	1
30.0	1	1	0
31.0	1	1	0
28.0	1	1	0
25.0	2	1	0
34.0	2	1	0
30.0	2	1	0
34.0	1	1	0
32.0	1	1	0
69.6776181	2	0	1
34.13826146	1	0	1
64.57768652	2	0	1
34.0	1	1	0
28.99657769	1	0	1
29.0	1	1	0
60.59685147	2	0	1
31.0	2	1	0
22.0	2	1	0
33.0	1	1	0
35.9835729	1	0	1
58.28336756	2	0	1
32.0	2	1	0
73.54414784	2	0	1
23.3901437	1	0	1
30.0	2	1	0
62.8350445	1	0	1
59.88227242	1	0	1
26.0	1	1	0
36.46817248	2	0	1
53.32785763	1	0	1
62.80355921	2	0	1
65.11430527	2	0	1
26.0	1	1	0
41.2019165	2	0	1
61.1574264	2	0	1
34.0	2	1	0
31.0	2	1	0
30.0	1	1	0
22.64750171	2	0	1
31.0	2	1	0
28.87063655	1	0	1
78.7255305	1	0	1
29.0	1	1	0
35.0	2	1	0
25.0	2	1	0
37.82888433	1	0	1
23.0	1	1	0
37.14442163	2	0	1
31.0	2	1	0
28.0	1	1	0
23.0	2	1	0
30.0	2	1	0
28.0	2	1	0
30.0	2	1	0
24.0	2	1	0
35.0	2	1	0
25.0	1	1	0
32.0	1	1	0
33.0	1	1	0
40.821355	1	0	1
27.0	1	1	0
32.0	1	1	0
54.19301848	2	0	1
29.0	1	1	0
59.38124572	2	0	1
25.0	1	1	0
30.0	2	1	0
74.2600958	1	0	1
32.0	1	1	0
31.37029432	1	0	1
26.0	1	1	0
28.0	2	1	0
35.44695414	1	0	1
32.0	2	1	0
25.58521561	1	0	1
28.0	1	1	0
23.0	2	1	0
28.0	1	1	0
31.0	2	1	0
26.0	2	1	0
29.0	2	1	0
27.0	1	1	0
23.0	1	1	0
27.0	2	1	0
32.0	2	1	0
34.0	1	1	0
36.0	2	1	0
59.74264203	2	0	1
28.0	2	1	0
44.38329911	2	0	1
26.0	1	1	0
28.0	2	1	0
60.41067762	2	0	1
61.33607118	2	0	1
28.0	2	1	0
30.69952088	1	0	1
22.0	1	1	0
73.18275154	2	0	1
23.0	2	1	0
60.2737851	1	0	1
34.20670773	1	0	1
28.0	2	1	0
60.8678987	2	0	1
30.0	2	1	0
33.13894593	2	0	1
35.0	1	1	0
35.0	2	1	0
23.4880219	1	0	1
49.3853525	1	0	1
42.9705681	2	0	1
25.7412731	2	0	1
31.0	1	1	0
22.0	1	1	0
54.68583162	1	0	1
26.0	2	1	0
28.0	2	1	0
24.0	1	1	0
58.99247091	2	0	1
25.0	1	1	0
50.39561944	1	0	1
33.0	2	1	0
36.6023272	2	0	1
30.0	2	1	0
31.0	2	1	0
28.81040383	2	0	1
44.2464066	2	0	1
31.0	1	1	0
22.53251198	2	0	1
30.0	1	1	0
33.7871321	2	0	1
63.41957563	2	0	1
66.1505818	2	0	1
29.0	1	1	0
27.0	1	1	0
23.0	1	1	0
35.0	2	1	0
29.11430527	2	0	1
33.0	1	1	0
70.50239562	2	0	1
59.14852841	2	0	1
26.0	1	1	0
63.24709103	1	0	1
63.41957563	2	0	1
67.11293634	2	0	1
31.0	2	1	0
27.0	2	1	0
73.90006845	2	0	1
36.91991786	2	0	1
32.0	1	1	0
28.0	1	1	0
38.9596167	1	0	1
74.1232033	2	0	1
33.0	1	1	0
49.4312115	2	0	1
34.0	1	1	0
45.229295	2	0	1
32.0	1	1	0
22.0	1	1	0
32.83778234	1	0	1
22.57084189	2	0	1
38.93771389	1	0	1
27.0	1	1	0
35.0	2	1	0
25.0	2	1	0
35.0	1	1	0
24.0	1	1	0
30.0	2	1	0
72.82683094	2	0	1
32.0	2	1	0
29.0	1	1	0
35.0	2	1	0
30.67214237	1	0	1
35.0	2	1	0
35.0	1	1	0
51.75359343	1	0	1
26.0	2	1	0
22.0	2	1	0
28.0	1	1	0
35.0	2	1	0
30.41752225	1	0	1
24.34223135	2	0	1
57.70294319	2	0	1
32.0	2	1	0
27.0	1	1	0
31.59206023	2	0	1
34.0	2	1	0
32.0	2	1	0
29.25667351	1	0	1
30.0	1	1	0
31.0	1	1	0
26.0	2	1	0
27.0	2	1	0
72.54757	2	0	1
79.41409993	1	0	1
29.0	2	1	0
50.2327173	2	0	1
65.85352498	1	0	1
22.0	2	1	0
35.0	2	1	0
30.0	2	1	0
23.0	2	1	0
27.0	2	1	0
49.9192334	2	0	1
28.0	1	1	0
33.0	2	1	0
33.0	2	1	0
30.0	2	1	0
33.0	2	1	0
29.73853525	2	0	1
42.78986995	2	0	1
58.37645448	2	0	1
30.0	1	1	0
52.88706366	1	0	1
46.29705681	1	0	1
31.80835044	1	0	1
68.48186174	2	0	1
28.0	1	1	0
30.0	2	1	0
62.4257358	2	0	1
23.0	2	1	0
27.0	2	1	0
42.50787132	2	0	1
59.68514716	1	0	1
24.0	1	1	0
33.0	2	1	0
64.18617385	2	0	1
34.0	1	1	0
30.0	2	1	0
62.8898015	2	0	1
60.46269678	2	0	1
29.0	2	1	0
25.0	1	1	0
38.23408624	2	0	1
27.0	2	1	0
23.34839151	1	0	1
27.0	2	1	0
23.0	2	1	0
33.0	2	1	0
32.0	1	1	0
29.0	2	1	0
27.38124572	2	0	1
26.0	1	1	0
62.73785079	1	0	1
36.7063655	1	0	1
22.0	2	1	0
29.0	2	1	0
32.16974675	2	0	1
63.87679671	2	0	1
33.0	1	1	0
31.85489391	1	0	1
25.0	1	1	0
30.684463	1	0	1
31.0	2	1	0
27.0	1	1	0
34.0	2	1	0
27.0	2	1	0
55.58110883	2	0	1
27.0	1	1	0
62.9445585	1	0	1
22.97330595	2	0	1
22.41478439	2	0	1
26.0	1	1	0
32.0	1	1	0
29.0	1	1	0
31.0	2	1	0
70.71047228	1	0	1
23.0	1	1	0
27.0	1	1	0
41.88911704	2	0	1
27.0	2	1	0
27.0	1	1	0
33.24024641	1	0	1
34.36550308	1	0	1
28.0	2	1	0
35.0	2	1	0
23.73169062	2	0	1
31.0	2	1	0
60.89527721	2	0	1
44.20533881	1	0	1
41.13073238	2	0	1
27.0	1	1	0
33.0	2	1	0
23.71526352	2	0	1
35.0	2	1	0
63.97262149	2	0	1
54.21492129	2	0	1
31.0	1	1	0
55.16769336	1	0	1
22.0	1	1	0
19.98083504	2	0	1
66.275154	1	0	1
59.4715948	1	0	1
33.0	2	1	0
33.0	1	1	0
27.0	1	1	0
23.0	2	1	0
26.0	2	1	0
24.0	1	1	0
23.0	1	1	0
29.0	2	1	0
29.0	2	1	0
67.76728268	1	0	1
35.0	2	1	0
35.7186858	1	0	1
35.0	2	1	0
42.98973306	1	0	1
29.0	1	1	0
24.0	2	1	0
54.19301848	2	0	1
25.0	1	1	0
73.18275154	2	0	1
26.0	1	1	0
21.19917864	2	0	1
28.0	2	1	0
26.0	2	1	0
35.0	2	1	0
69.68925394	2	0	1
32.0	2	1	0
34.0	2	1	0
39.38398357	1	0	1
24.0	1	1	0
28.0	2	1	0
63.83572895	2	0	1
61.6502396	2	0	1
33.0	2	1	0
61.48665298	2	0	1
70.50239562	2	0	1
27.0	1	1	0
33.0	2	1	0
30.0	2	1	0
58.83093771	2	0	1
30.0	2	1	0
34.0	2	1	0
71.20602327	2	0	1
27.0	2	1	0
28.0	1	1	0
31.0	2	1	0
25.0	1	1	0
29.0	1	1	0
67.69883641	1	0	1
60.89527721	2	0	1
26.0	2	1	0
33.0	2	1	0
32.0	2	1	0
33.76317591	2	0	1
33.0	1	1	0
60.93086927	2	0	1
27.0	1	1	0
36.0	1	1	0
34.0	2	1	0
29.27857632	1	0	1
28.0	1	1	0
33.0	2	1	0
32.3613963	2	0	1
26.0	2	1	0
23.11019849	2	0	1
32.0	2	1	0
32.0	2	1	0
62.6160164	2	0	1
28.0	2	1	0
29.0	2	1	0
32.0	2	1	0
29.77138946	1	0	1
28.0	1	1	0
25.0	2	1	0
57.75496235	2	0	1
22.0	1	1	0
26.0	2	1	0
31.0	1	1	0
23.0	1	1	0
24.0	2	1	0
52.5338809	2	0	1
55.54004107	2	0	1
23.0	2	1	0
32.0	2	1	0
29.0	2	1	0
22.0	1	1	0
36.55304586	1	0	1
33.0	2	1	0
27.0	1	1	0
33.0	1	1	0
27.0	1	1	0
29.0	1	1	0
24.0	1	1	0
63.39219713	2	0	1
60.10951403	2	0	1
48.5201916	1	0	1
23.0	2	1	0
83.8110883	1	0	1
46.4257358	2	0	1
72.30663929	1	0	1
70.10540726	1	0	1
25.0	2	1	0
28.0	2	1	0
26.0	1	1	0
56.43805613	1	0	1
33.0	1	1	0
55.58110883	2	0	1
29.0	1	1	0
31.0	1	1	0
55.21971253	2	0	1
48.25462012	2	0	1
81.94113621	2	0	1
38.90212183	1	0	1
26.0	1	1	0
26.0	2	1	0
24.0	1	1	0
29.0	1	1	0
42.15195072	2	0	1
28.0	2	1	0
36.0	2	1	0
31.0	1	1	0
21.56605065	2	0	1
32.0	1	1	0
33.0	2	1	0
29.0	2	1	0
30.0	2	1	0
32.0	2	1	0
60.90622861	1	0	1
26.0	2	1	0
31.84941821	2	0	1
30.0	2	1	0
31.0	2	1	0
32.0	1	1	0
27.0	1	1	0
35.51540041	1	0	1
26.0	1	1	0
37.76591376	1	0	1
41.12251882	1	0	1
28.0	1	1	0
28.0	1	1	0
72.13141684	1	0	1
34.0	2	1	0
26.0	2	1	0
29.0	1	1	0
63.9650924	2	0	1
35.0	2	1	0
35.0	1	1	0
25.0	2	1	0
28.37234771	2	0	1
24.0	2	1	0
68.85147159	2	0	1
27.0	2	1	0
27.0	2	1	0
24.0	1	1	0
37.69746749	2	0	1
26.0	2	1	0
27.0	1	1	0
27.0	2	1	0
33.0	2	1	0
35.0	1	1	0
29.0	2	1	0
33.0	2	1	0
23.0	1	1	0
27.0	1	1	0
26.0	2	1	0
36.0	1	1	0
35.0	2	1	0
73.60438056	1	0	1
32.0	2	1	0
28.0	2	1	0
31.0	1	1	0
32.0	2	1	0
35.0	2	1	0
54.74332649	2	0	1
27.0	1	1	0
55.54004107	2	0	1
20.90896646	1	0	1
31.0	1	1	0
49.40451745	2	0	1
35.0	2	1	0
25.0	1	1	0
22.0	2	1	0
20.69815195	2	0	1
29.0	1	1	0
50.52429843	1	0	1
24.76386037	1	0	1
31.0	2	1	0
32.0	1	1	0
57.73853525	1	0	1
30.0	2	1	0
29.0	2	1	0
24.0	1	1	0
41.20465435	1	0	1
31.0	1	1	0
28.0	1	1	0
46.684463	2	0	1
27.0	1	1	0
30.89390828	1	0	1
26.0	2	1	0
30.0	2	1	0
32.57768652	1	0	1
29.0	2	1	0
27.0	2	1	0
